file,kind,detail
L_68671.xml,unresolved-entity-key,Mercure de France
L_68671.xml,unresolved-entity-key,Mercure
L_68671.xml,unresolved-entity-key,LIII
L_68671.xml,unresolved-entity-key,JJ
L_68671.xml,unresolved-entity-key,Mercure de France
L_68671.xml,unresolved-entity-key,Nouveau Petit Larousse
L_68671.xml,unresolved-entity-key,Franziska: Ein Modernes Mysterium
L_68671.xml,unresolved-entity-key,Ausgewählte Werke
L_68671.xml,unresolved-entity-key,LIII
L_68671.xml,unresolved-entity-key,LIII
L_68671.xml,unresolved-entity-key,LIII
L_68671.xml,unresolved-entity-key,Ulysses
L_68671.xml,unresolved-entity-key,James Joyce and Censorship: The Trials of
L_68671.xml,unresolved-entity-key,Pomes Penyeach
L_68671.xml,unresolved-entity-key,The Letters of T.S. Eliot
L_68671.xml,unresolved-entity-key,Le Petit Parisien
L_68671.xml,unresolved-entity-key,La Nouvelle Revue Française
L_68671.xml,unresolved-entity-key,Les Caves du Vatican
L_68671.xml,unresolved-entity-key,Ulysse
L_68671.xml,unresolved-entity-key,JJ
L_68671.xml,unresolved-entity-key,Dictionary of Phrase and Fable
L_68671.xml,unresolved-entity-key,The Boy’s Own Paper
L_68671.xml,unresolved-entity-key,Cyclopædia of English Literature
L_68671.xml,unresolved-entity-key,LIII
L_68671.xml,unresolved-entity-key,T.S. Eliot: A Life
L_68674.xml,unresolved-entity-key,Mlle Serruys’ sister’s husband
L_68674.xml,unresolved-entity-key,wife
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,James Joyce Quarterly
L_68674.xml,unresolved-entity-key,A Portrait of the Artist as a Young Man
L_68674.xml,unresolved-entity-key,Action: Cahiers de philosophie et d’art
L_68674.xml,unresolved-entity-key,LI
L_68674.xml,unresolved-entity-key,The Cornell Joyce Collection
L_68674.xml,unresolved-entity-key,LII
L_68674.xml,unresolved-entity-key,LI
L_68674.xml,unresolved-entity-key,Action
L_68674.xml,unresolved-entity-key,Dedalus; Portrait de l’artiste jeune par lui-même
L_68674.xml,unresolved-entity-key,A Portrait of the Artist as a Young Man
L_68674.xml,unresolved-entity-key,Mercure de France
L_68674.xml,unresolved-entity-key,Mercure
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Mercure
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,A Portrait
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,Mercure de France
L_68674.xml,unresolved-entity-key,JJ
L_68674.xml,unresolved-entity-key,Mercure de France
L_68674.xml,unresolved-entity-key,Mercure
L_68674.xml,unresolved-entity-key,A Portrait of the Artist as a Young Man
L_68674.xml,unresolved-entity-key,Joyce Studies Annual
L_68674.xml,unresolved-entity-key,JJ
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,A Portrait of the Artist as a Young Man
L_68674.xml,unresolved-entity-key,A Portrait
L_68674.xml,unresolved-entity-key,A Portrait
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,Les Exilés
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,JJ
L_68674.xml,unresolved-entity-key,Mercure de France
L_68674.xml,unresolved-entity-key,Mercure
L_68674.xml,unresolved-entity-key,"The Selected Letters of Ezra Pound to John Quinn, 1915-1924"
L_68674.xml,unresolved-entity-key,Mercure
L_68674.xml,unresolved-entity-key,A Portrait
L_68674.xml,unresolved-entity-key,A Portrait
L_68674.xml,unresolved-entity-key,Mercure de France
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,JJ
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,JJ
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,Bulletin of Research in the Humanities
L_68674.xml,unresolved-entity-key,LI
L_68674.xml,unresolved-entity-key,LI
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,The Little Review
L_68674.xml,unresolved-entity-key,The Little Review
L_68674.xml,unresolved-entity-key,James Joyce and Censorship: The Trials of
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Coloured Stars: Versions of Fifty Asiatic Love Poems
L_68674.xml,unresolved-entity-key,Black Marigolds
L_68674.xml,unresolved-entity-key,The Garden of Bright Waters: One Hundred and Twenty Asiatic Love Poems
L_68674.xml,unresolved-entity-key,The Dial
L_68674.xml,unresolved-entity-key,The Book of the Thousand Nights and One Night
L_68674.xml,unresolved-entity-key,The Eastern Anthology
L_68674.xml,unresolved-entity-key,Observer
L_68674.xml,unresolved-entity-key,ABC of Reading
L_68674.xml,unresolved-entity-key,Two Worlds Monthly
L_68674.xml,unresolved-entity-key,Ezra and Dorothy Pound: Letters in Captivity
L_68674.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_68674.xml,unresolved-entity-key,Le Petit Parisien
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,The Autobiography of Alice B. Toklas
L_68674.xml,unresolved-entity-key,The Making of Americans
L_68674.xml,unresolved-entity-key,"Literary Agents in the Transatlantic Book Trade: American Fiction, French Rights"
L_68674.xml,unresolved-entity-key,Exiles
L_68674.xml,unresolved-entity-key,Dubliners
L_68674.xml,unresolved-entity-key,La Porte étroite
L_68674.xml,unresolved-entity-key,Strait is the Gate
L_68674.xml,unresolved-entity-key,La Symphonie pastorale
L_68674.xml,unresolved-entity-key,The Pastoral Symphony
L_68674.xml,unresolved-entity-key,Great Short Novels of the World
L_68674.xml,unresolved-entity-key,Littérature
L_68674.xml,unresolved-entity-key,Anna Livia Plurabelle
L_68674.xml,unresolved-entity-key,La Nouvelle Revue Française
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,Travesties
L_68674.xml,unresolved-entity-key,Ulysses
L_68674.xml,unresolved-entity-key,LIII
L_68674.xml,unresolved-entity-key,T.S. Eliot: A Life
L_68674.xml,unresolved-entity-key,Poesia
L_68674.xml,unresolved-entity-key,Poesia
L_68685.xml,unresolved-entity-key,LIII
L_68685.xml,unresolved-entity-key,Chamber Music
L_68685.xml,unresolved-entity-key,LIII
L_68685.xml,unresolved-entity-key,LIII
L_68685.xml,unresolved-entity-key,James Joyce and Censorship: The Trials of
L_68685.xml,unresolved-entity-key,The
L_68685.xml,unresolved-entity-key,Trials: Beauty and Truth Meet the Law
L_68685.xml,unresolved-entity-key,A Story-Teller’s Holiday
L_68685.xml,unresolved-entity-key,JJ
L_68685.xml,unresolved-entity-key,LIII
L_68685.xml,unresolved-entity-key,Letters
L_68685.xml,unresolved-entity-key,Bulletin of Research in the Humanities
L_68685.xml,unresolved-entity-key,Yale Law Journal
L_68685.xml,unresolved-entity-key,New-York Tribune
L_68685.xml,unresolved-entity-key,LIII
L_68685.xml,unresolved-entity-key,Ulysses
L_68685.xml,unresolved-entity-key,LI
L_68685.xml,unresolved-entity-key,LI
L_68685.xml,unresolved-entity-key,Chamber Music
L_68685.xml,unresolved-entity-key,"Without Copyrights: Piracy, Publishing, and the Public Domain"
L_68685.xml,unresolved-entity-key,James Joyce Quarterly
L_68685.xml,unresolved-entity-key,Two Worlds Monthly
L_68685.xml,unresolved-entity-key,Without Copyrights
L_68685.xml,unresolved-entity-key,"Forgotten Intellectual Property Lore: Creativity, Entrepreneurship and Intellect"
L_68690.xml,unresolved-entity-key,Miss Pointet
L_68690.xml,unresolved-entity-key,Emile Paul
L_68690.xml,unresolved-entity-key,LI
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,"The Selected Letters of Ezra Pound to John Quinn, 1915-1924"
L_68690.xml,unresolved-entity-key,Bulletin of Research in the Humanities
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,James Joyce Quarterly
L_68690.xml,unresolved-entity-key,Lieber’s Standard Telegraphic Code
L_68690.xml,unresolved-entity-key,The ABC Universal Commercial Electric Telegraphic Code
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,The Ship Owners’ Telegraphic Code
L_68690.xml,unresolved-entity-key,Selected Letters of Ezra Pound to John Quinn
L_68690.xml,unresolved-entity-key,James Joyce and Censorship: The Trials of
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,Action: Cahiers de philosophie et d’art
L_68690.xml,unresolved-entity-key,LI
L_68690.xml,unresolved-entity-key,The Cornell Joyce Collection
L_68690.xml,unresolved-entity-key,LII
L_68690.xml,unresolved-entity-key,LI
L_68690.xml,unresolved-entity-key,Action
L_68690.xml,unresolved-entity-key,Dedalus; Portrait de l’artiste jeune par lui-même
L_68690.xml,unresolved-entity-key,Mercure de France
L_68690.xml,unresolved-entity-key,Mercure de France
L_68690.xml,unresolved-entity-key,Les Écrits nouveaux
L_68690.xml,unresolved-entity-key,A Bibliography of James Joyce
L_68690.xml,unresolved-entity-key,The Odyssey
L_68690.xml,unresolved-entity-key,The Odyssey
L_68690.xml,unresolved-entity-key,The Cantos
L_68690.xml,unresolved-entity-key,Bulletin de la Société française de musicologie
L_68690.xml,unresolved-entity-key,Suspicious Readings of Joyce’s
L_68690.xml,unresolved-entity-key,Les Écrits nouveaux
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,L’Age heureux
L_68690.xml,unresolved-entity-key,L’Enfant truqué
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,JJ
L_68690.xml,unresolved-entity-key,Les Exilés
L_68690.xml,unresolved-entity-key,JJ
L_68690.xml,unresolved-entity-key,LI
L_68690.xml,unresolved-entity-key,"The Fair Carew; or, Husbands and Wives"
L_68690.xml,unresolved-entity-key,Reunion on Rocky Shores
L_68690.xml,unresolved-entity-key,LI
L_68690.xml,unresolved-entity-key,LIII
L_68690.xml,unresolved-entity-key,OED
L_68775.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,Institutions of Modernism: Literary Elites and Public Culture
L_68800.xml,unresolved-entity-key,Maurice Darantiere
L_68800.xml,unresolved-entity-key,LIII
L_68800.xml,unresolved-entity-key,LI
L_68800.xml,unresolved-entity-key,Ezra Pound
L_68800.xml,unresolved-entity-key,Mercure de France
L_68800.xml,unresolved-entity-key,JJ
L_68807.xml,unresolved-entity-key,JJ
L_68807.xml,unresolved-entity-key,LI
L_68807.xml,unresolved-entity-key,The Odyssey
L_68807.xml,unresolved-entity-key,LI
L_68807.xml,unresolved-entity-key,LI
L_68807.xml,unresolved-entity-key,The Odyssey
L_68807.xml,unresolved-entity-key,in Progress
L_68841.xml,unresolved-entity-key,a Dublin newspaper
L_68841.xml,unresolved-entity-key,31 Nassau Street
L_68841.xml,unresolved-entity-key,Stockholm
L_68841.xml,unresolved-entity-key,La Maison des Amis des Livres
L_68841.xml,unresolved-entity-key,Nouvelle Revue Française
L_68843.xml,unresolved-entity-key,the draft
L_68843.xml,unresolved-entity-key,The Observer
L_68843.xml,unresolved-entity-key,Piazza Verdi 1
L_68851.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_68851.xml,unresolved-entity-key,JJ
L_68851.xml,unresolved-entity-key,Maurice Darantiere
L_68851.xml,unresolved-entity-key,JJ
L_68851.xml,unresolved-entity-key,A Bibliography of James Joyce
L_68851.xml,unresolved-entity-key,Institutions of Modernism: Literary Elites and Public Culture
L_68856.xml,unresolved-entity-key,Pendice di Scorcola
L_68857.xml,unresolved-entity-key,his father
L_68857.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895–1929
L_68857.xml,unresolved-entity-key,"The Selected Letters of Ezra Pound to John Quinn, 1915-1924"
L_68857.xml,unresolved-entity-key,Nouvelle Revue Française
L_68857.xml,unresolved-entity-key,Mercure de France
L_68857.xml,unresolved-entity-key,James Joyce Quarterly
L_68857.xml,unresolved-entity-key,The Selected Letters of Ezra Pound to John Quinn
L_68857.xml,unresolved-entity-key,The Waste Land
L_68857.xml,unresolved-entity-key,The Selected Letters of Ezra Pound 1907-1941
L_68857.xml,unresolved-entity-key,The Waste Land
L_68857.xml,unresolved-entity-key,The Cantos
L_68857.xml,unresolved-entity-key,The Cantos
L_68867.xml,unresolved-entity-key,"Gebers Forlag, Stockholm"
L_68867.xml,unresolved-entity-key,9 rue Falgrière
L_68916.xml,unresolved-entity-key,JJA
L_68917.xml,unresolved-entity-key,U
L_68917.xml,unresolved-entity-key,U
L_68945.xml,unresolved-entity-key,letter
L_68946.xml,unresolved-entity-key,your letter
L_68955.xml,unresolved-entity-key,66 via Due Macelli
L_68955.xml,unresolved-entity-key,48 via Firenze
L_68959.xml,unresolved-entity-key,Miss Deutsch
L_68959.xml,unresolved-entity-key,2 Whitehall Court
L_68959.xml,unresolved-entity-key,Leeds Mercury
L_68959.xml,unresolved-entity-key,G. K.’s Weekly
L_68959.xml,unresolved-entity-key,The Double Dealer
L_68959.xml,unresolved-entity-key,Genetic Joyce Studies
L_68961.xml,unresolved-entity-key,the other sister
L_68971.xml,unresolved-entity-key,Dr Louis Colin
L_69046.xml,unresolved-entity-key,"Ausgewählte poetische Werke, Sprachlich erneuert, mit Einleitung und Anmerkunge"
L_69150.xml,unresolved-entity-key,JJ
L_69150.xml,unresolved-entity-key,Bradshaw’s Continental Guide
L_69150.xml,unresolved-entity-key,The Automobile
L_69150.xml,unresolved-entity-key,LIII
L_69150.xml,unresolved-entity-key,LIII
L_69150.xml,unresolved-entity-key,JJ
L_69150.xml,unresolved-entity-key,Poetry
L_69150.xml,unresolved-entity-key,W.B. Yeats: A Life. II. The Arch-Poet 1915-1939
L_69150.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69150.xml,unresolved-entity-key,Le Testament de Villon
L_69150.xml,unresolved-entity-key,Antæus
L_69150.xml,unresolved-entity-key,"W.B. Yeats, 1865-1939"
L_69150.xml,unresolved-entity-key,Der Querschnitt
L_69150.xml,unresolved-entity-key,LIII
L_69203.xml,unresolved-entity-key,The Cantos
L_69203.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69203.xml,unresolved-entity-key,JJ
L_69203.xml,unresolved-entity-key,LI
L_69203.xml,unresolved-entity-key,San Francisco Argonaut
L_69203.xml,unresolved-entity-key,The Fall of Ulysses: An Elephant Story
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69203.xml,unresolved-entity-key,Sordello
L_69203.xml,unresolved-entity-key,Poetry
L_69203.xml,unresolved-entity-key,The Cantos
L_69203.xml,unresolved-entity-key,The Cantos
L_69203.xml,unresolved-entity-key,Der Querschnitt
L_69203.xml,unresolved-entity-key,The Peasants
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,the Italian printer
L_69294.xml,unresolved-entity-key,my piece
L_69294.xml,unresolved-entity-key,JJ
L_69294.xml,unresolved-entity-key,LIII
L_69294.xml,unresolved-entity-key,Rouen and its Vicinity
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,LIII
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,Transatlantic Review
L_69294.xml,unresolved-entity-key,Criterion
L_69294.xml,unresolved-entity-key,Le Navire d’Argent
L_69294.xml,unresolved-entity-key,JJ
L_69294.xml,unresolved-entity-key,"James Joyce’s Letters to Sylvia Beach, 1921-1940"
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,This Quarter
L_69294.xml,unresolved-entity-key,Chicago Tribune
L_69294.xml,unresolved-entity-key,Chicago Tribune
L_69294.xml,unresolved-entity-key,Tribune
L_69294.xml,unresolved-entity-key,LI
L_69294.xml,unresolved-entity-key,JJ
L_69300.xml,unresolved-entity-key,T.Q
L_69300.xml,unresolved-entity-key,This Quarter
L_69300.xml,unresolved-entity-key,Ethel Moorhead
L_69300.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69300.xml,unresolved-entity-key,This Quarter
L_69300.xml,unresolved-entity-key,This Quarter
L_69300.xml,unresolved-entity-key,Chicago Tribune
L_69300.xml,unresolved-entity-key,Chicago Tribune
L_69300.xml,unresolved-entity-key,JJ
L_69300.xml,unresolved-entity-key,W.G. Fay
L_69300.xml,unresolved-entity-key,JJ
L_69300.xml,unresolved-entity-key,Verbannte
L_69329.xml,unresolved-entity-key,The Pictorial Life of Christ
L_69343.xml,unresolved-entity-key,JJ
L_69343.xml,unresolved-entity-key,Scranton Republican
L_69343.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69343.xml,unresolved-entity-key,LIII
L_69343.xml,unresolved-entity-key,The New Age
L_69343.xml,unresolved-entity-key,Le Testament de Villon
L_69343.xml,unresolved-entity-key,A Serious Character: The Life of Ezra Pound
L_69343.xml,unresolved-entity-key,Paideuma: Modern and Contemporary Poetry and Poetics
L_69343.xml,unresolved-entity-key,Le Testament de Villon
L_69343.xml,unresolved-entity-key,"Ezra Pound: Poet, A Portrait of the Man and His Work"
L_69343.xml,unresolved-entity-key,Falstaff
L_69343.xml,unresolved-entity-key,"Falstaff: A Lyric Comedy, in Three Acts"
L_69343.xml,unresolved-entity-key,Falstaff
L_69343.xml,unresolved-entity-key,The Merry Wives of Windsor
L_69343.xml,unresolved-entity-key,LI
L_69343.xml,unresolved-entity-key,Two Worlds
L_69343.xml,unresolved-entity-key,LI
L_69343.xml,unresolved-entity-key,LI
L_69343.xml,unresolved-entity-key,LIII
L_69343.xml,unresolved-entity-key,"Without Copyrights: Piracy, Publishing and the Public Domain"
L_69343.xml,unresolved-entity-key,transition
L_69343.xml,unresolved-entity-key,Pound/Joyce
L_69343.xml,unresolved-entity-key,Carmen
L_69343.xml,unresolved-entity-key,Carmen
L_69343.xml,unresolved-entity-key,A Bibliography of James Joyce
L_69343.xml,unresolved-entity-key,"Science, Technology, and Irish Modernism"
L_69405.xml,unresolved-entity-key,Two Worlds Monthly
L_69405.xml,unresolved-entity-key,LI
L_69405.xml,unresolved-entity-key,"Without Copyrights: Piracy, Publishing and the Public Domain"
L_69405.xml,unresolved-entity-key,JJ
L_69405.xml,unresolved-entity-key,Lucia Joyce: To Dance in the Wake
L_69405.xml,unresolved-entity-key,American Review of Reviews
L_69405.xml,unresolved-entity-key,Transatlantic Review
L_69405.xml,unresolved-entity-key,New York Times
L_69405.xml,unresolved-entity-key,"Dear Yeats, Dear Pound, Dear Ford: Jean Robert Foster and Her Circle of Friends"
L_69405.xml,unresolved-entity-key,Without Copyrights
L_69405.xml,unresolved-entity-key,Pound/Joyce
L_69405.xml,unresolved-entity-key,Pound/Joyce
L_69405.xml,unresolved-entity-key,Without Copyrights
L_69405.xml,unresolved-entity-key,Two Worlds
L_69405.xml,unresolved-entity-key,Two Worlds Monthly
L_69405.xml,unresolved-entity-key,Without Copyrights
L_69405.xml,unresolved-entity-key,Two Worlds Monthly
L_69405.xml,unresolved-entity-key,Two Worlds
L_69405.xml,unresolved-entity-key,LI
L_69405.xml,unresolved-entity-key,Two Worlds
L_69405.xml,unresolved-entity-key,Two Worlds Monthly
L_69405.xml,unresolved-entity-key,Without Copyrights
L_69458.xml,unresolved-entity-key,LIII
L_69554.xml,unresolved-entity-key,Pomes Penyeach
L_69554.xml,unresolved-entity-key,Pomes Penyeach
L_69565.xml,unresolved-entity-key,LIII
L_69574.xml,unresolved-entity-key,LIII
L_69589.xml,unresolved-entity-key,Paris and its Environs
L_69589.xml,unresolved-entity-key,"James Sibley Watson, Jr."
L_69589.xml,unresolved-entity-key,New York Times
L_69589.xml,unresolved-entity-key,LIII
L_69589.xml,unresolved-entity-key,LIII
L_69845.xml,unresolved-entity-key,your article
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,L’Indice
L_69845.xml,unresolved-entity-key,L’Indice
L_69845.xml,unresolved-entity-key,James Joyce Quarterly
L_69845.xml,unresolved-entity-key,L’Indice
L_69845.xml,unresolved-entity-key,How to Read
L_69845.xml,unresolved-entity-key,L’Indice
L_69845.xml,unresolved-entity-key,Pound/Lewis: The Letters of Ezra Pound and Wyndham Lewis
L_69845.xml,unresolved-entity-key,L’Indice
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,Bravo: mensuel
L_69845.xml,unresolved-entity-key,Guillaume Tell
L_69845.xml,unresolved-entity-key,Guillaume Tell
L_69845.xml,unresolved-entity-key,Guillaume Tell
L_69845.xml,unresolved-entity-key,JJ
L_69845.xml,unresolved-entity-key,JJ
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,"James Joyce’s Letters to Sylvia Beach, 1921-1940"
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,Bravo
L_69845.xml,unresolved-entity-key,Bravo: le magazine moderne
L_69845.xml,unresolved-entity-key,Antheil and the Treatise on Harmony
L_69845.xml,unresolved-entity-key,Ballet Mécanique
L_69845.xml,unresolved-entity-key,Ezra Pound to His Parents: Letters 1895-1929
L_69845.xml,unresolved-entity-key,JJ
L_69845.xml,unresolved-entity-key,The Joyce Book
L_69845.xml,unresolved-entity-key,LIII
L_69845.xml,unresolved-entity-key,This Quarter
L_69845.xml,unresolved-entity-key,Cain: A Mystery
L_69845.xml,unresolved-entity-key,LI
L_69845.xml,unresolved-entity-key,LI
L_69845.xml,unresolved-entity-key,Cain
L_69845.xml,unresolved-entity-key,LIII
L_69845.xml,unresolved-entity-key,Bad Boy of Music
L_69845.xml,unresolved-entity-key,LI
L_69892.xml,unresolved-entity-key,Journal de la Société Nationale d’Horticulture de France
L_69892.xml,unresolved-entity-key,Revue horticole
L_69892.xml,unresolved-entity-key,Guillaume Tell
L_69983.xml,unresolved-entity-key,LI
L_69983.xml,unresolved-entity-key,LI
L_69983.xml,unresolved-entity-key,James Joyce Quarterly
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,JJ
L_69983.xml,unresolved-entity-key,James Joyce Quarterly
L_69983.xml,unresolved-entity-key,Louis Zukofsky
L_69983.xml,unresolved-entity-key,Pound/Zukofsky: Selected Letters of Ezra Pound and Louis Zukofsky
L_69983.xml,unresolved-entity-key,Cantos
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,Laurence Edward Pollinger
L_69983.xml,unresolved-entity-key,Curtis Brown
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,George Oppen
L_69983.xml,unresolved-entity-key,Prolegomena 1-2
L_69983.xml,unresolved-entity-key,Ezra Pound: A Bibliography
L_69983.xml,unresolved-entity-key,Make It New
L_69983.xml,unresolved-entity-key,Literary Essays of Ezra Pound
L_69983.xml,unresolved-entity-key,"Selected Prose, 1909-1965"
L_69983.xml,unresolved-entity-key,Martin Secker
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,LIII
L_69983.xml,unresolved-entity-key,How to Read
L_69983.xml,unresolved-entity-key,"Ezra Pound: Poet, A Portrait of the Man and his Work"
L_69983.xml,unresolved-entity-key,Pomes Penyeach
L_69983.xml,unresolved-entity-key,Pomes Penyeach
L_69983.xml,unresolved-entity-key,Harper’s Bazaar
L_69983.xml,unresolved-entity-key,Daily Mail
L_69983.xml,unresolved-entity-key,Daily Mirror
L_70011.xml,unresolved-entity-key,Frankfurter
L_70011.xml,unresolved-entity-key,JJ
L_70011.xml,unresolved-entity-key,Pomes Penyeach
L_70011.xml,unresolved-entity-key,James Joyce: A New Biography
L_70011.xml,unresolved-entity-key,Great Britain: Handbook for Travellers
L_70011.xml,unresolved-entity-key,Cantos
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,Laurence Edward Pollinger
L_70011.xml,unresolved-entity-key,Curtis Brown
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,James B. Pinker and Sons
L_70011.xml,unresolved-entity-key,JJ
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,The Conradian
L_70011.xml,unresolved-entity-key,Frankfurter Zeitung
L_70011.xml,unresolved-entity-key,Irene Kafka
L_70011.xml,unresolved-entity-key,The London Mercury
L_70011.xml,unresolved-entity-key,"James Joyce’s Letters to Sylvia Beach, 1921-1940"
L_70011.xml,unresolved-entity-key,Frankfurter Zeitung
L_70011.xml,unresolved-entity-key,JJ
L_70011.xml,unresolved-entity-key,LIII
L_70011.xml,unresolved-entity-key,Peregrine Pieram
L_70011.xml,unresolved-entity-key,Ordeal at Lucknow
L_70011.xml,unresolved-entity-key,My Friend H
L_70011.xml,unresolved-entity-key,Edinburgh: The Golden Age
L_70011.xml,unresolved-entity-key,Edward Gibbon
L_70077.xml,unresolved-entity-key,Albert Vasset
L_70101.xml,unresolved-entity-key,NRF
L_70101.xml,unresolved-entity-key,Il Mattino
L_70101.xml,unresolved-entity-key,La Fiera Letteraria
L_70101.xml,unresolved-entity-key,LIII
L_70101.xml,unresolved-entity-key,La Fiera Letteraria
L_70101.xml,unresolved-entity-key,Il Mattino
L_70101.xml,unresolved-entity-key,A Bibliography of James Joyce
L_70101.xml,unresolved-entity-key,"Without Copyrights: Piracy, Publishing, and the Public Domain"
L_70101.xml,unresolved-entity-key,James Joyce Quarterly
L_70101.xml,unresolved-entity-key,The James Joyce-Paul Léon Papers in the National Library of Ireland: A Catalogue
L_70101.xml,unresolved-entity-key,L’Indice
L_70101.xml,unresolved-entity-key,L’Indice
L_70101.xml,unresolved-entity-key,Pound/Lewis: The Letters of Ezra Pound and Wyndham Lewis
L_70101.xml,unresolved-entity-key,L’Indice
L_70101.xml,unresolved-entity-key,Il Convegno
L_70101.xml,unresolved-entity-key,The James Joyce-Paul Léon Papers in the National Library of Ireland
L_70101.xml,unresolved-entity-key,Pomes Penyeach
L_70101.xml,unresolved-entity-key,Poesia da un soldo
L_70101.xml,unresolved-entity-key,Dall’“Ulisse”
L_70101.xml,unresolved-entity-key,Joyce and/in Translation
L_70101.xml,unresolved-entity-key,Gazzetta del Popolo
L_70101.xml,unresolved-entity-key,Enzo Ferrieri
L_70101.xml,unresolved-entity-key,Esuli
L_70101.xml,unresolved-entity-key,Nouvelle Revue Française
L_70101.xml,unresolved-entity-key,La Nouvelle Revue Française
L_70101.xml,unresolved-entity-key,Jean Schlumberger
L_70101.xml,unresolved-entity-key,Anna Livia Plurabelle
L_70101.xml,unresolved-entity-key,The Fortnightly Review
L_70101.xml,unresolved-entity-key,Anthony Trollope
L_70101.xml,unresolved-entity-key,JJ
L_70101.xml,unresolved-entity-key,The Fortnightly Review
